"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"OPRD1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4420" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SNORD103B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SNORD103A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"NKAIN1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4254" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4255" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR3659" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"GJA9" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"NT5C1A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR30E" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR30C1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"GUCA2B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HYI" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR5584" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"KNCN" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"FOXE3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"C1orf185" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR761" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"KTI12" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"ZYG11A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SLC25A3P1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"DMRTB1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4781" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"CDCP2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"BSND" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4422" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HSD52" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4711" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LINC00466" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"FOXD3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"UBE2U" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4794" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR3117" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"RPE65" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"NEGR1-IT1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"FPGT-TNNI3K" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"TNNI3K" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"ASB17" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR548AP" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4423" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"CLCA4" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"BARHL2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR760" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"TMEM56-RWDD3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"DPYD-AS1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR2682" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR137" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LOC100129620" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR548AA1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR548D1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR553" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OLFM3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"DNAJA1P5" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"AMY2A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"AMY1A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"AMY1C" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"AMY1B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LOC100129138" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"NBPF4" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"NBPF6" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"TSHB" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR320B1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR942" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HSD3B2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"NBPF7" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"ADAM30" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PPIAL4C" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PPIAL4A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PDZK1P1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"NBPF11" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LINC00624" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR5087" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PPIAL4F" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PPIAL4D" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PPIAL4E" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HIST2H4A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HIST2H4B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HIST2H3C" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HIST2H3A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HIST2H2AA4" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"HIST2H2AA3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"TNFAIP8L2-SCNM1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"TCHHL1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"CRNN" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE3E" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE3D" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE3B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE2D" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE2C" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE2B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE2A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE4A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"C1orf68" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE1F" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE1E" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE1D" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE1B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE1A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LCE6A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SMCP" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SPRR4" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SPRR1A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SPRR3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SPRR2B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"SPRR2G" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LELP1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PRR9" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PGLYRP3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"S100A7A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR190B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR92B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR555" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"PMF1-BGLAP" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"VHLL" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"RHBG" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR9-1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR10T2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR10K2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR10R2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR6Y1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR6P1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR10X1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR10Z1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR6K2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR6K3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR6K6" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR10J3" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR10J1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"OR10J5" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"APCS" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"KCNJ9" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"APOA2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR5187" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR4654" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR556" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LOC100505795" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LRRC52" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR3658" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR921" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"FMO9P" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR557" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"LINC00626" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"METTL11B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR3119-2" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR3119-1" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR1295A" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR1295B" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
"MIR214" 6.21810342380132 -2.39060609160608 3.61427475576176 0.0110983590853514 0.0655940707655654 -4.58713053315174
