"Series15_HealthyLungBiopsy_2" "Series15_HealthyLungBiopsy_1" "Series15_COVID19Lung_2" "Series15_COVID19Lung_1"
"SRSF10" 4.06834277467052 4.85913707878418 -1.26666662339617 2.70355786398533
"MYOM3" 1.20842484252223 -5.94095390884082 2.19276499524113 2.70355786398533
"IL22RA1" 0.0709213187722987 -1.85349106759048 -1.26666662339617 2.70355786398533
"IFNLR1" -0.303474196009199 2.64024667308414 -1.26666662339617 2.70355786398533
"LOC284632" -0.970898856922328 -5.94095390884082 -1.26666662339617 2.70355786398533
"GRHL3" -1.59893007953537 -2.0340633132323 -1.26666662339617 2.70355786398533
"STPG1" 3.33824308300919 2.58652309721958 2.82079621785417 2.70355786398533
"NIPAL3" 4.64381098719288 3.67559493493817 -1.26666662339617 2.70355786398533
"RCAN3AS" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"RCAN3" 2.48853276171497 2.38547557828149 2.43377309474492 5.87348286542765
"NCMAP" 1.09138542133201 0.398896094043807 0.318295877324987 2.70355786398533
"SRRM1" 6.49286590542562 6.72060153362694 5.17627687245256 6.95148537742892
"CLIC4" 8.59526713523484 9.15225730568755 9.34343543960349 8.68083778748525
"RUNX3" 4.37418020221559 4.93172097142979 1.54068829866143 5.02548595887269
"SYF2" 6.33234467470011 5.78569001264318 4.61597642596567 2.70355786398533
"RHD" 0.614063643798828 0.0363260146590985 -1.26666662339617 2.70355786398533
"TMEM50A" 6.81392841211542 7.23225474392516 8.15329355445172 8.06110986860342
"RHCE" -2.25100677611506 -1.85349106759048 -1.26666662339617 2.70355786398533
"LDLRAP1" 5.11781145093482 4.44382984125254 -1.26666662339617 2.70355786398533
"MAN1C1" 3.71971543136269 1.33517049643342 4.46125383116703 2.70355786398533
"MTFR1L" 5.71064962292435 4.70380368367544 -1.26666662339617 4.28852036470649
"LOC646471" 1.28148830471196 1.02483037582127 -1.26666662339617 2.70355786398533
"AUNIP" -2.73643360328531 -1.4173919527838 -1.26666662339617 2.70355786398533
"PAQR7" 3.61759533476908 3.25133890562995 1.05526147149119 2.70355786398533
"STMN1" 5.73686626785601 5.27032603864119 3.25689533266084 4.28852036470649
"MIR3917" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"PAFAH2" 3.49238508721058 2.44706337650432 2.82079621785417 2.70355786398533
"EXTL1" -0.970898856922328 -2.24051419069973 -1.26666662339617 2.70355786398533
"SLC30A2" -1.15147110256415 -1.54863648606206 -1.26666662339617 2.70355786398533
"TRIM63" -1.88843669673036 -2.24051419069973 -1.26666662339617 2.70355786398533
"PDIK1L" 1.97506130336478 2.21386420021129 -1.26666662339617 2.70355786398533
"FAM110D" 6.05472928526971 1.17798716388269 -1.26666662339617 2.70355786398533
"ZNF593" 5.87459119402205 5.6952175327951 1.90325837804614 2.70355786398533
"CNKSR1" 2.40924385191033 2.98682405324152 3.77772749596228 2.70355786398533
"CATSPER4" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"CEP85" 2.50388072604841 2.71368211968715 -1.26666662339617 2.70355786398533
"SH3BGRL3" 8.97032140320507 8.84587724758886 10.7957168684802 11.4617810787121
"UBXN11" 4.76977478602144 3.8647899633108 2.19276499524113 5.87348286542765
"CD52" 7.43674381183512 5.01687365199293 6.42682033410316 8.12982261868743
"ZNF683" 0.918918225327249 -1.69302639539723 -1.26666662339617 2.70355786398533
"LIN28A" -2.25100677611506 -5.94095390884082 -1.26666662339617 2.70355786398533
"DHDDS" 4.47885670236593 4.81142673771208 -1.26666662339617 2.70355786398533
"HMGN2" 7.64619042328961 5.92825434171001 4.28792222828147 4.28852036470649
"RPS6KA1" 6.10842905254551 6.28816531181778 5.60369809618724 5.87348286542765
"MIR1976" -5.05836169817267 -5.94095390884082 -1.26666662339617 5.51091278604294
"ARID1A" 5.8597561528591 6.06782483943968 4.71061330010375 4.28852036470649
"PIGV" 3.11656398432801 3.20625101610141 4.01873559546608 4.28852036470649
"ZDHHC18" 5.22819606343529 5.35538877585207 4.15959813130593 4.28852036470649
"SFN" 4.80117308820999 7.96828291438009 0.318295877324987 2.70355786398533
"GPN2" 4.17765249372742 4.10207337475373 -1.26666662339617 2.70355786398533
"GPATCH3" 4.59089447934465 3.72260419537646 -1.26666662339617 2.70355786398533
"NR0B2" -0.666044275393907 3.8647899633108 0.318295877324987 2.70355786398533
"NUDC" 7.43123542421664 7.69192772156529 5.39154485935563 4.28852036470649
"TRNP1" 2.78084208992428 3.5327518407786 1.05526147149119 2.70355786398533
"SLC9A1" 4.82885891729572 5.73102936325105 -1.26666662339617 2.70355786398533
"WDTC1" 5.29588768377257 4.61650979275701 3.68752968699071 4.28852036470649
"TMEM222" 5.85677075077798 5.51488700028558 2.82079621785417 2.70355786398533
"SYTL1" 2.21776270710157 2.3490649380918 1.05526147149119 5.02548595887269
"MAP3K6" 8.26511533497776 3.44058904234377 -1.26666662339617 2.70355786398533
"FCN3" 9.9139450321124 5.26055743565933 6.15118589148973 6.40399758212642
"CD164L2" -2.25100677611506 -0.986757598453943 -1.26666662339617 2.70355786398533
"GPR3" 4.14376212565779 2.17278825720837 -1.26666662339617 2.70355786398533
"WASF2" 7.70754593931595 6.99513187283886 5.47480036300498 2.70355786398533
"AHDC1" 4.53596290575218 3.52461249596858 0.318295877324987 2.70355786398533
"FGR" 7.55012415832265 6.21860211921795 10.589369776423 10.1214103788712
"IFI6" 6.77492373741181 6.91177065160686 13.1629362652765 13.5685177791279
"FAM76A" 3.86347923890182 2.44706337650432 2.98126089004742 2.70355786398533
"STX12" 6.9511170477154 7.486751772612 7.86519033721262 7.65775417437221
"PPP1R8" 5.62375506677741 5.53325902835313 3.94278674223278 5.02548595887269
"SCARNA1" -5.05836169817267 -2.77102890739851 1.54068829866143 2.70355786398533
"THEMIS2" 5.67210843901155 5.01105925604867 5.14272431274153 5.87348286542765
"RPA2" 5.51623182916494 5.43245505138788 5.47480036300498 2.70355786398533
"SMPDL3B" 0.774528315992074 1.93556303772418 -1.26666662339617 2.70355786398533
"XKR8" 3.19430373427758 2.3490649380918 -1.26666662339617 5.02548595887269
"EYA3" 4.76022047930819 5.19539643261334 5.52774924295394 2.70355786398533
"PTAFR" 4.08374535912988 5.35079237199312 5.33324621879096 5.87348286542765
"DNAJC8" 6.88305277277024 7.26590783399631 6.32579041387191 7.4584453661488
"SESN2" 4.34890606607206 5.43896590880572 -1.26666662339617 2.70355786398533
"MED18" -0.534799742115655 -0.655551689978569 2.98126089004742 2.70355786398533
"PHACTR4" 3.5673471448918 3.43191115127177 2.98126089004742 2.70355786398533
"SNHG3" 5.60074226530099 6.31672857186795 1.90325837804614 4.28852036470649
"RCC1" 3.66615215494728 5.18510520722986 3.4882208787673 4.28852036470649
"TRNAU1AP" 4.65760029208248 5.22332452946035 1.05526147149119 2.70355786398533
"SNHG12" 4.76022047930819 6.630561741637 2.43377309474492 2.70355786398533
"SNORD99" 2.08118965422613 0.773291608825305 -1.26666662339617 2.70355786398533
"SNORA61" 1.62813882901055 2.19347241138011 2.43377309474492 2.70355786398533
"SNORA44" 0.49622715350497 1.17798716388269 1.54068829866143 2.70355786398533
"SNORA16A" -0.200380703045096 1.425368305405 0.318295877324987 4.28852036470649
"RAB42" -0.414505508397943 -0.0102165712779313 -1.26666662339617 2.70355786398533
"TAF12" 4.62287671360514 4.53173693040196 4.34804322071904 6.40399758212642
"RNU11" -0.303474196009199 0.167570547937351 3.37718956637856 6.40399758212642
"GMEB1" 2.51906712986308 3.57277368711162 -1.26666662339617 2.70355786398533
"YTHDF2" 6.46471012876773 6.35108007665873 4.75570118963229 5.02548595887269
"OPRD1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"EPB41" 3.87532895677957 4.91624956266735 3.4882208787673 2.70355786398533
"TMEM200B" 1.35102923796503 -0.655551689978569 -1.26666662339617 2.70355786398533
"SRSF4" 7.79241116414066 8.0000019667707 6.91820871951211 5.87348286542765
"MECR" 4.36580459064543 3.30934450906551 1.90325837804614 2.70355786398533
"PTPRU" 3.71971543136269 3.3281727703086 1.90325837804614 2.70355786398533
"MATN1" -0.810434184729082 -0.159594195316158 -1.26666662339617 2.70355786398533
"MATN1-AS1" 0.722998015351992 1.02483037582127 -1.26666662339617 2.70355786398533
"LAPTM5" 8.82150868350214 8.20585339323395 8.82741106227573 9.36176934673713
"MIR4420" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SDC3" 6.03108878294324 5.14717178334739 -1.26666662339617 4.28852036470649
"PUM1" 5.90236429666639 6.72682292955261 6.35538519606021 2.70355786398533
"SNORD103B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNORD103A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"NKAIN1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNRNP40" 4.92320558373035 5.66220877069356 3.94278674223278 6.16298948262263
"ZCCHC17" 5.29809027204909 4.98460053103274 2.43377309474492 5.02548595887269
"FABP3" 4.72463651074775 4.051984427325 1.54068829866143 2.70355786398533
"SERINC2" 3.645541875272 5.2884657793896 2.82079621785417 4.28852036470649
"TINAGL1" 7.55473709603656 4.85427405718786 3.25689533266084 4.28852036470649
"HCRTR1" -5.05836169817267 -2.0340633132323 -1.26666662339617 2.70355786398533
"PEF1" 6.98090009616839 6.73169241728381 5.07318337948846 6.95148537742892
"COL16A1" 4.74091992334925 4.62605146140622 -1.26666662339617 2.70355786398533
"MIR4254" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SPOCD1" 2.83038155072559 3.10617000327321 -1.26666662339617 2.70355786398533
"PTP4A2" 7.66337835604038 8.45022253945615 7.35171887886244 6.40399758212642
"KHDRBS1" 7.33476057541686 7.26560263089788 7.44413981030318 6.95148537742892
"TMEM39B" 4.90886456066333 4.02915198177136 -1.26666662339617 2.70355786398533
"KPNA6" 6.21601645507369 6.35854033016855 5.722018063376 5.51091278604294
"TXLNA" 7.0432857518581 6.88181606560347 3.94278674223278 2.70355786398533
"CCDC28B" 2.8782762408299 2.30222007463213 -1.26666662339617 2.70355786398533
"IQCC" 1.09138542133201 1.54286186842344 -1.26666662339617 2.70355786398533
"DCDC2B" 2.16080682228949 1.45992552744137 -1.26666662339617 2.70355786398533
"TMEM234" 3.08629654465921 2.43842445823044 -1.26666662339617 2.70355786398533
"EIF3I" 7.57758310061605 8.55858058952933 6.28022783649147 8.19541096031501
"MTMR9LP" 5.84325946017344 2.96893917492922 -1.26666662339617 2.70355786398533
"FAM167B" 4.79806383045286 3.0562255720968 -1.26666662339617 4.28852036470649
"LCK" 2.47301976234364 4.66174495617715 -1.26666662339617 2.70355786398533
"HDAC1" 6.73076434825256 6.7148004013034 5.85227444932734 5.87348286542765
"MARCKSL1" 6.66657842028969 6.15872264601883 6.49488460904831 5.87348286542765
"FAM229A" 1.73605416817744 0.929410810742587 -1.26666662339617 2.70355786398533
"TSSK3" 1.97506130336478 1.04773077793135 0.318295877324987 2.70355786398533
"BSDC1" 6.06252414461512 6.00192708831822 1.90325837804614 2.70355786398533
"ZBTB8B" -2.73643360328531 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZBTB8A" 3.56002380408594 1.55889197824239 -1.26666662339617 2.70355786398533
"ZBTB8OS" 4.70152648504917 4.63174631764647 6.11703766907788 5.02548595887269
"RBBP4" 5.58819701198188 6.23053566822484 4.15959813130593 2.70355786398533
"SYNC" 2.12154739184227 -2.48152229020352 -1.26666662339617 2.70355786398533
"KIAA1522" 4.4671591109224 5.15510233034013 2.43377309474492 4.28852036470649
"YARS" 6.5586465294793 7.64059976997537 4.66407071416672 2.70355786398533
"S100PBP" 4.26131042277433 4.40888018261643 0.318295877324987 2.70355786398533
"FNDC5" 1.0501627586055 -2.24051419069973 -1.26666662339617 2.70355786398533
"HPCA" -2.25100677611506 -4.35599140811966 -1.26666662339617 2.70355786398533
"TMEM54" 4.65072211437768 3.29983742332114 0.318295877324987 2.70355786398533
"RNF19B" 5.56277441510197 6.74445192594532 9.67804543764732 9.30347070617246
"AK2" 6.99046571519122 8.09221095384033 6.93790452085303 5.87348286542765
"TRIM62" 2.50388072604841 2.24392143406747 2.19276499524113 2.70355786398533
"ZNF362" 4.82275226250243 1.94778934005744 2.43377309474492 2.70355786398533
"PHC2" 8.10040575646341 7.8689146826001 3.4882208787673 5.51091278604294
"MIR3605" -1.59893007953537 -2.0340633132323 -1.26666662339617 2.70355786398533
"ZSCAN20" 1.0501627586055 1.23895518117412 -1.26666662339617 2.70355786398533
"CSMD2" -0.810434184729082 -0.326244064725609 -1.26666662339617 2.70355786398533
"HMGB4" -5.05836169817267 -3.61902581395346 -1.26666662339617 2.70355786398533
"C1orf94" -3.47339919745151 -5.94095390884082 -1.26666662339617 2.70355786398533
"GJB5" -1.88843669673036 -0.896559789482364 -1.26666662339617 2.70355786398533
"GJB4" -3.47339919745151 -0.655551689978569 -1.26666662339617 2.70355786398533
"GJB3" -5.05836169817267 1.82059732360366 -1.26666662339617 2.70355786398533
"GJA4" 7.12185828399752 6.16528185277493 1.54068829866143 4.28852036470649
"SMIM12" 6.12960889381153 6.05304588295171 4.71061330010375 2.70355786398533
"DLGAP3" -1.88843669673036 -1.4173919527838 -1.26666662339617 2.70355786398533
"LOC653160" 2.57826292237098 0.717257573910977 -1.26666662339617 2.70355786398533
"ZMYM6" 3.69986151655406 3.91858087754184 -1.26666662339617 2.70355786398533
"ZMYM1" 2.18004304115241 1.62128851538025 -1.26666662339617 2.70355786398533
"SFPQ" 7.36868919497821 7.73202383005931 6.91820871951211 5.87348286542765
"ZMYM4" 4.87974762804657 5.40389677510217 5.47480036300498 5.87348286542765
"KIAA0319L" 5.50292624699216 4.7620844801456 5.20906680757023 6.40399758212642
"NCDN" 3.77136103691339 3.30934450906551 -1.26666662339617 2.70355786398533
"TFAP2E" 1.28148830471196 1.25871843599555 -1.26666662339617 2.70355786398533
"PSMB2" 6.34518298002935 7.19009918756883 7.99777597683043 6.79102070523567
"C1orf216" 5.06705177231065 3.93402743881296 -1.26666662339617 2.70355786398533
"CLSPN" 1.48079711293536 -0.268528566869322 -1.26666662339617 2.70355786398533
"AGO4" 5.39799271693562 4.84122528499039 4.09088538122191 2.70355786398533
"AGO1" 5.00907266258385 4.20752267333746 -1.26666662339617 2.70355786398533
"AGO3" 2.48853276171497 4.58750020192397 1.90325837804614 5.87348286542765
"TEKT2" 0.227040520689581 1.71009778233811 -1.26666662339617 5.02548595887269
"ADPRHL2" 4.95705335421402 5.97902668620814 3.8626163935488 4.28852036470649
"COL8A2" 2.12154739184227 1.57474592944322 -1.26666662339617 2.70355786398533
"TRAPPC3" 6.16503671653896 6.41301991297735 4.46125383116703 4.28852036470649
"MAP7D1" 5.5443371668453 7.13703006512193 3.94278674223278 4.28852036470649
"THRAP3" 6.7184825342295 6.94455182095144 5.65219661387843 6.16298948262263
"SH3D21" 0.614063643798828 4.28906652686482 -1.26666662339617 2.70355786398533
"EVA1B" 5.05668195198904 4.22017797414349 1.90325837804614 2.70355786398533
"STK40" 7.03406511760759 7.49458613908595 3.4882208787673 5.51091278604294
"LSM10" 5.51244273955183 4.73764623025864 5.27249218771186 5.51091278604294
"OSCP1" 1.88415280716657 1.92323223581346 -1.26666662339617 4.28852036470649
"MRPS15" 5.77689922045482 5.55039816472262 5.39154485935563 6.16298948262263
"CSF3R" 5.15717130157299 3.59237582346502 8.3012894520193 9.11294880012303
"GRIK3" -1.35792198003158 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR4255" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZC3H12A" 6.35896341950725 7.93143240356386 9.24211853866834 8.25814671566297
"MEAF6" 5.91246320318995 5.4763712088391 4.61597642596567 2.70355786398533
"MIR5581" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"SNIP1" 4.16805049461612 5.06957419704567 2.82079621785417 2.70355786398533
"DNALI1" 4.12403265523186 3.65709859132078 2.64022397221235 2.70355786398533
"GNL2" 6.05472928526971 7.14136148535739 2.64022397221235 2.70355786398533
"RSPO1" 2.40924385191033 0.0363260146590985 -1.26666662339617 2.70355786398533
"C1orf109" 3.69986151655406 4.24763493686653 1.05526147149119 4.28852036470649
"CDCA8" -0.666044275393907 -0.896559789482364 -1.26666662339617 2.70355786398533
"EPHA10" -0.104165387785792 -2.77102890739851 0.318295877324987 2.70355786398533
"MANEAL" 1.73605416817744 1.07027334658244 -1.26666662339617 2.70355786398533
"YRDC" 4.76977478602144 5.65942364426703 2.19276499524113 2.70355786398533
"C1orf122" 5.83721358420802 5.26910857439941 5.41983390378705 2.70355786398533
"MTF1" 4.67804023314562 5.36681612304988 6.24903321488787 5.02548595887269
"INPP5B" 4.37834984396455 3.70470452356789 -1.26666662339617 2.70355786398533
"SF3A3" 6.61450557826113 6.43869520891922 3.68752968699071 5.02548595887269
"FHL3" 4.60163419425731 4.25503338918769 6.09965559084965 6.95148537742892
"POU3F1" -1.88843669673036 -1.85349106759048 -1.26666662339617 2.70355786398533
"MIR3659" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"RRAGC" 5.6618825601149 6.30667696739788 3.8626163935488 2.70355786398533
"GJA9-MYCBP" -5.05836169817267 -2.0340633132323 -1.26666662339617 2.70355786398533
"MYCBP" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"GJA9" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"RHBDL2" -0.104165387785792 0.434085522506107 -1.26666662339617 2.70355786398533
"AKIRIN1" 6.49958058861478 6.65313738141959 5.14272431274153 2.70355786398533
"NDUFS5" 7.71704282133131 7.32451463395822 5.60369809618724 6.40399758212642
"MACF1" 7.86589410272858 9.22869711733484 6.69333530867191 5.87348286542765
"KIAA0754" 0.669558756390531 2.03058964510995 -1.26666662339617 2.70355786398533
"BMP8A" 2.98055729111963 0.501989587007911 -1.26666662339617 2.70355786398533
"PPIEL" 2.08118965422613 0.800513077560329 -1.26666662339617 2.70355786398533
"PABPC4" 7.63577850590376 7.19042078699969 6.80479573916045 2.70355786398533
"SNORA55" -5.05836169817267 -3.13359898678321 -1.26666662339617 2.70355786398533
"HEYL" 6.75100450964341 3.26606041133671 1.54068829866143 2.70355786398533
"NT5C1A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"HPCAL4" 1.51149391015828 -0.896559789482364 -1.26666662339617 2.70355786398533
"PPIE" 5.61140919035285 5.33691463733602 1.90325837804614 5.02548595887269
"BMP8B" 0.49622715350497 -1.29709771906609 -1.26666662339617 2.70355786398533
"OXCT2" -0.810434184729082 -3.61902581395346 -1.26666662339617 2.70355786398533
"TRIT1" 3.97230543807427 4.8847999240423 -1.26666662339617 2.70355786398533
"MFSD2A" 4.27031322915528 6.8162277239759 3.37718956637856 5.02548595887269
"CAP1" 8.4060564195659 8.71452091215301 9.29079707820165 9.11294880012303
